"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4626297256","x1454108007474896897",2021-10-29 15:28:59,"lampadadoabajur","sua vadia egocêntrica, vai tomar no cu. 
arrombada.","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lampadadoabajur/status/1454108007474896897","lampada do abajur",,"comentadora de aleatoriedades. nunca sou, sempre estou. fã de uma galera ai.
she/her",,FALSE,178,527,0,107,277,2015-12-27 23:08:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/4626297256/1617203494","","http://pbs.twimg.com/profile_images/1449150652702236672/vdtD3hwj_normal.jpg"
"x1073809811312041984","x1454108007504121858",2021-10-29 15:28:59,"eaanst_","@jek___ @GrabID y","Twitter for Android",1,"x1454107901723770883","x385996689","jek___",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x385996689 x2322081114","jek___ GrabID","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eaanst_/status/1454108007504121858","M","Medan, Indonesia","ingin tersenyum dihari tua",,FALSE,314,399,0,7303,4220,2018-12-15 05:19:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1073809811312041984/1623077291","","http://pbs.twimg.com/profile_images/1401913730485481472/tIe7QgSW_normal.jpg"
"x763438483897774080","x1454108007487389697",2021-10-29 15:28:59,"noman35218055","کراچی پریس کلب کے باہر تحریک لبیک پاکستان سے اظہار یکجہتی کیلیے عوام کا جلوس
#PTI_دھشتگردی_بندکرو https://t.co/wIrT4PZIY9","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"PTI_دھشتگردی_بندکرو",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1454037747610628103/pu/img/LV7sU05j7YxhwJGl.jpg","https://t.co/wIrT4PZIY9","https://twitter.com/Pakistani_404/status/1454037803600388097/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1454037747610628103/pu/img/LV7sU05j7YxhwJGl.jpg","https://t.co/wIrT4PZIY9","https://twitter.com/Pakistani_404/status/1454037803600388097/video/1",,"x1418734150253744128","mahkmaChatrol","ur",,,,,,,,,,,,,,,,"x1454037803600388097","کراچی پریس کلب کے باہر تحریک لبیک پاکستان سے اظہار یکجہتی کیلیے عوام کا جلوس
#PTI_دھشتگردی_بندکرو https://t.co/wIrT4PZIY9",2021-10-29 10:50:01,"Twitter for Android",220,231,"x1418734150253744128","mahkmaChatrol","*محکمہ چھترول*",4000,3914,3572,"at Home🏚️","یوتھیوں قادیانیوں اور رافضیوں کی چھترول بہت ضروری ہے",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/noman35218055/status/1454108007487389697","noman",,,,FALSE,41,177,0,261,107,2016-08-10 18:14:53,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1335876008","x1454108007495880708",2021-10-29 15:28:59,"caferkyl","Ucuz yağ kuyruğunun skeci çekildi: Ayçiçek yağı olmak için geç mi kaldım acaba?","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x806164767635361792","tele1comtr","tr",,,,,,,,,,,,,,,,"x1453976849596440577","Ucuz yağ kuyruğunun skeci çekildi: Ayçiçek yağı olmak için geç mi kaldım acaba?",2021-10-29 06:47:49,"Twitter for Advertisers.",1272,313,"x806164767635361792","tele1comtr","Tele1 TV",810573,32,240268,"İstanbul, Türkiye","➤https://t.co/Luw6LP2TRp…
➤https://t.co/uFxp62oS9b
➤https://t.co/XPx94snbSF
➤https://t.co/GX8nci796Z
➤https://t.co/WRV7HEwlgx",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/caferkyl/status/1454108007495880708","caferköylü","Edirne Merkez, Edirne","ne mutlu Türk'üm diyene... Fenerbahçe...    Edirne...",,FALSE,3759,4768,2,53182,70374,2013-04-08 06:13:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1335876008/1589196890","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326896896665849857/w4JT0pfC_normal.jpg"
"x712503469932986368","x1454108007466512390",2021-10-29 15:28:59,"alfelsoof1515","@nto__1 @mooontk9 اكيييييد ابوك اهلاوي..","Twitter Web App",22,"x1454101247577964547","x2950439894","nto__1",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x2950439894 x973249507612872704","nto__1 mooontk9","ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alfelsoof1515/status/1454108007466512390","الفيلسوف 15",,,,FALSE,5359,5198,1,27913,423929,2016-03-23 04:57:19,FALSE,,,,,"","http://pbs.twimg.com/profile_images/937101064620400641/hGJQU700_normal.jpg"
"x1008756460539408384","x1454108007500034056",2021-10-29 15:28:59,"brynhil79544878","注意🔺ここで使用させて
頂いている貴重な映像は
調査員によって
実際に膨大な記録物に

【類似していると判断した物を】
ピックさせて頂いておりますので
【禁書庫の物やCIAServerの現物ではありません】🔺
🔺内容は全て真実です🔺
次のSection4⃣に向けての
☝ふまえ☝となりますので
御理解願います https://t.co/IkF9IluhMh","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1428238407298256904","TENmamoruKOU","ja",,,,,,,,,,,,,,,,"x1454095877899882496","注意🔺ここで使用させて
頂いている貴重な映像は
調査員によって
実際に膨大な記録物に

【類似していると判断した物を】
ピックさせて頂いておりますので
【禁書庫の物やCIAServerの現物ではありません】🔺
🔺内容は全て真実です🔺
次のSection4⃣に向けての
☝ふまえ☝となりますので
御理解願います https://t.co/IkF9IluhMh",2021-10-29 14:40:47,"Twitter for Android",572,149,"x1428238407298256904","TENmamoruKOU","甲",16275,9240,7137,"WHITEHats　Ｑ","光の影は光-之生命を護り導く癒しとならん。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brynhil79544878/status/1454108007500034056","brynhildr",,,,FALSE,90,89,2,13134,11239,2018-06-18 17:00:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1008756460539408384/1612314372","","http://pbs.twimg.com/profile_images/1392128845940019200/CAvTSpzo_normal.jpg"
"x1336947776458899456","x1454108007474741248",2021-10-29 15:28:59,"LRoiMai","Don't kill Myanmar citizens with your money!
#POSCO, @TotalEnergies , @Chevron 
#WarCrimesOfJunta
#Oct29Coup  
#WhatsHappeningInMyanmar https://t.co/6y7lOHp885","Twitter for Android",,,,,TRUE,FALSE,0,0,0,0,"POSCO WarCrimesOfJunta Oct29Coup",,"twitter.com/i/web/status/1…","https://t.co/6kH62LVTwL","https://twitter.com/i/web/status/1454108007474741248",,,,,,,,,"x79962986 x21021891","TotalEnergies Chevron","en","x1454062934607368201","The residents of Done Taw village in Salingyi township urged foreign companies including #POSCO, @TotalEnergies &amp; @Chevron to Freeze Payments To Junta &amp; Save Myanmar in a demonstration on October 29.

#WarCrimesOfJunta
#Oct29Coup
#WhatsHappeningInMyanmar https://t.co/goHU7JmQr8",2021-10-29 12:29:53,"Twitter for Android",207,189,"x1056903598691442688","minmyatnaing13","min myat naing",4231,985,26953,"United States","medical student from UM2🙋
now focusing on tweeting about #WhatsHappeningInMyanmar🇲🇲",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LRoiMai/status/1454108007474741248","Labya Roi Mai",,"Justic For Myanmar",,FALSE,88,219,0,29204,708,2020-12-10 08:16:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1336947776458899456/1612362338","","http://pbs.twimg.com/profile_images/1441359324664799232/RlL6LUco_normal.jpg"
"x796396484237393920","x1454108007470706696",2021-10-29 15:28:59,"kookoudge","https://t.co/dgVZpZlBQH","Twitter Web App",0,,,,FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC4HhWXXMAQba_Z.jpg","https://t.co/dgVZpZlBQH","https://twitter.com/kookoudge/status/1454108007470706696/photo/1","photo","http://pbs.twimg.com/media/FC4HhWXXMAQba_Z.jpg","https://t.co/dgVZpZlBQH","https://twitter.com/kookoudge/status/1454108007470706696/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kookoudge/status/1454108007470706696","Базаслав Кринжевальд","nostramo quintus","разнорабочий
http://instagram.com/konstantinvoid
http://artstation.com/konstantinvoid",,FALSE,4312,316,16,15971,27107,2016-11-09 16:58:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/796396484237393920/1631557252","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1449778111827021829/zAJzDa9t_normal.jpg"
"x777781263822446592","x1454108007470489603",2021-10-29 15:28:59,"shittypolitians","Dear Rahul Gandhi Ji,why are you spreading fake news ?
Why are you instigating Indian Muslims against Hindus ?
Can you stop/leave this kind of divide and rule politics🙏
Official statement of Tripura Police is here 👇 https://t.co/syePprpNfy","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x769108935726997504","MajorPoonia","en","x1453708230404845575","त्रिपुरा में हमारे मुसलमान भाइयों पर क्रूरता हो रही है। हिंदू के नाम पर नफ़रत व हिंसा करने वाले हिंदू नहीं, ढोंगी हैं।

सरकार कब तक अंधी-बहरी होने का नाटक करती रहेगी?  

#TripuraRiots",2021-10-28 13:00:25,"Twitter Web App",75214,24494,"x3171712086","RahulGandhi","Rahul Gandhi",19513098,278,5775,"12, Tughlak Lane, New Delhi","This is the official account of Rahul Gandhi | Member of the Indian National Congress| Member of Parliament",TRUE,"x1454086017720328204","Dear Rahul Gandhi Ji,why are you spreading fake news ?
Why are you instigating Indian Muslims against Hindus ?
Can you stop/leave this kind of divide and rule politics🙏
Official statement of Tripura Police is here 👇 https://t.co/syePprpNfy",2021-10-29 14:01:36,"Twitter for iPhone",797,306,"x769108935726997504","MajorPoonia","Major Surendra Poonia",492092,2135,3076,"India","An Indian Committed to ‘The Mission Fit Bharat 🇮🇳’",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shittypolitians/status/1454108007470489603","Arjunᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ","Raipur, India",,,FALSE,154,664,0,7444,82158,2016-09-19 08:07:58,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382921737071783945/Sv4H738c_normal.jpg"
"x1166374935805210626","x1454108007499980813",2021-10-29 15:28:59,"FullBackMaestro","looooooooooooooooooooooooooooooooooooooooool","Twitter Web App",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"und","x1454104280508608513","@CFCNath9 @TeacherOfBall he's like Matthäus man, so so good",2021-10-29 15:14:11,"Twitter Web App",3,0,"x1331703499244138496","theKloppEnd_","Eden",4921,1135,28599,"London UK","LFC | 🇩🇪 x 🇯🇲 | Lakers",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FullBackMaestro/status/1454108007499980813","CFCchamp⭐️⭐️","Watford , London","priv: @BurnerChamp",,FALSE,806,1255,2,65536,129418,2019-08-27 15:40:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/1166374935805210626/1623164163","","http://pbs.twimg.com/profile_images/1402278247459692554/cB9VLw_J_normal.jpg"
"x1328436697","x1454108007495868416",2021-10-29 15:28:59,"SallySeafarer","🇺🇸 https://t.co/dTpVmoPclD","Twitter for iPhone",2,,,,FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC4HhI0XIAEXBTu.jpg","https://t.co/dTpVmoPclD","https://twitter.com/SallySeafarer/status/1454108007495868416/photo/1","photo","http://pbs.twimg.com/media/FC4HhI0XIAEXBTu.jpg http://pbs.twimg.com/media/FC4HhI2WQAgljKa.jpg http://pbs.twimg.com/media/FC4HhI1WUAkdGDN.jpg http://pbs.twimg.com/media/FC4HhK1WQAITdTP.jpg","https://t.co/dTpVmoPclD https://t.co/dTpVmoPclD https://t.co/dTpVmoPclD https://t.co/dTpVmoPclD","https://twitter.com/SallySeafarer/status/1454108007495868416/photo/1 https://twitter.com/SallySeafarer/status/1454108007495868416/photo/1 https://twitter.com/SallySeafarer/status/1454108007495868416/photo/1 https://twitter.com/SallySeafarer/status/1454108007495868416/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SallySeafarer/status/1454108007495868416","Sally"," Massachusetts","Came here for the music & made some of the best friends of my life... You are enough. ❤️",,FALSE,821,1199,1,15409,52921,2013-04-05 05:09:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/1328436697/1604926404","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1138495927302393857/D_PRtiQ9_normal.jpg"
"x1350131355288432642","x1454108011664850950",2021-10-29 15:29:00,"colorfulprism7","GIVEAWAY 25.000 IDR | $ | PHP

- Follow @rihyujin 
- Reply ""ok""

End 4 hours","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1350131355288432642 x1340978611","colorfulprism7 rihyujin","en",,,,,,,,,,,,,,,,"x1454094399080591361","GIVEAWAY 25.000 IDR | $ | PHP

- Follow @rihyujin 
- Reply ""ok""

End 4 hours",2021-10-29 14:34:55,"Twitter Web App",17,20,"x1350131355288432642","colorfulprism7","STELLA | OPEN SPONSOR | CV",17322,3292,99866,"Indo-wallet Crypto Gcash","~🅖🅘v🅔🅐🅦🅐🅨 🅗🅞🅢🅣 | Sosmed Crypto Promoter | Vouch #stellagift | DM me for promotion 💌 ~

Wanna TRADE your Crypto to IDR? DM me | Testi CV #CVCUMI 🍀",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/colorfulprism7/status/1454108011664850950","STELLA | OPEN SPONSOR | CV","Indo-wallet Crypto Gcash","~🅖🅘v🅔🅐🅦🅐🅨 🅗🅞🅢🅣 | Sosmed Crypto Promoter | Vouch #stellagift | DM me for promotion 💌 ~

Wanna TRADE your Crypto to IDR? DM me | Testi CV #CVCUMI 🍀","https://twitter.com/i/events/1448979334107058182?s=20",FALSE,17322,3292,19,99867,11357,2021-01-15 17:23:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/1350131355288432642/1634364888","","http://pbs.twimg.com/profile_images/1449256693708189704/ARxqtfF2_normal.png"
"x1152801015529213953","x1454108011668992004",2021-10-29 15:29:00,"Rony_42_","@atomandguts Lagwa lo😏","Twitter for Android",9,"x1454106353874575361","x1412337273555722241","atomandguts",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1412337273555722241","atomandguts","tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rony_42_/status/1454108011668992004","Raunak",,"A finance student interested in cricket and photography. Too many unpopular opinions might be posted here.",,FALSE,9,27,0,312,459,2019-07-21 04:42:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1152801015529213953/1625676640","","http://pbs.twimg.com/profile_images/1372392162290139140/zNh_c1O6_normal.jpg"
"x1185514046771974144","x1454108011694157825",2021-10-29 15:29:00,"tourisugaru","一人だと捨て地のデイリーこわくてできないのでとても助かりました〜こちらこそありがとう〜〜！","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tourisugaru/status/1454108011694157825","とうり","からっぽ島","生き物とポケモンがすき。ホロウナイト川柳。うさぎとねずみを飼育中。とても雑多垢です。","https://marshmallow-qa.com/tourisugaru?utm_medium=url_text&utm_source=promotion",FALSE,135,108,3,12865,16620,2019-10-19 11:12:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1185514046771974144/1630245922","","http://pbs.twimg.com/profile_images/1402889815239004161/rNWCFQjX_normal.jpg"
"x1121848543616983040","x1454108011660677120",2021-10-29 15:29:00,"StanardWaldo","https://t.co/1UUMQXNl1O","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC2lQPtVEAIrw6H.jpg","https://t.co/1UUMQXNl1O","https://twitter.com/peinlike/status/1453999982080524291/photo/1","photo","http://pbs.twimg.com/media/FC2lQPtVEAIrw6H.jpg","https://t.co/1UUMQXNl1O","https://twitter.com/peinlike/status/1453999982080524291/photo/1",,"x914058576024371200","peinlike","und",,,,,,,,,,,,,,,,"x1453999982080524291","https://t.co/1UUMQXNl1O",2021-10-29 08:19:44,"Twitter Web App",60,13,"x914058576024371200","peinlike","WASP",4857,467,6686,,"絵を描きます。http://artstation.com/waspthewip",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StanardWaldo/status/1454108011660677120","Waldo Stanard",,"This account has content 18+ I just retweet and eat imagination",,FALSE,21,607,0,21875,30357,2019-04-26 18:48:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/1121848543616983040/1556310220","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1121850956033843200/6YJYXWSG_normal.jpg"
"x1353194266714017792","x1454108011669045252",2021-10-29 15:29:00,"GilangPPG","@kamarsoang kesimpulan tntng video ini tergantung dr mana video itu beredar.. 🤣🤣🤣","Twitter for Android",69,"x1454107267754692614","x1378908854642044932","kamarsoang",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1378908854642044932","kamarsoang","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GilangPPG/status/1454108011669045252","Bang Gilang PPG",,"Ketika kita benar-benar menginginkan sesuatu, Alam semesta berkonspirasi",,FALSE,219,101,0,5877,3943,2021-01-24 04:14:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1353194266714017792/1626344929","","http://pbs.twimg.com/profile_images/1453312063493885956/Whb1s8SG_normal.jpg"
"x596358341","x1454108011685765128",2021-10-29 15:29:00,"skppxxoo","แอ๋ว : https://t.co/ZDs7EELvrk","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC4EBfVVEAA5SN1.jpg","https://t.co/ZDs7EELvrk","https://twitter.com/_BBOPEEP/status/1454104245146320898/photo/1","photo","http://pbs.twimg.com/media/FC4EBfVVEAA5SN1.jpg","https://t.co/ZDs7EELvrk","https://twitter.com/_BBOPEEP/status/1454104245146320898/photo/1",,"x100396733","_BBOPEEP","th",,,,,,,,,,,,,,,,"x1454104245146320898","แอ๋ว : https://t.co/ZDs7EELvrk",2021-10-29 15:14:02,"Twitter Web App",50,1097,"x100396733","_BBOPEEP","ㅂㅍ ♡ ㅂㅎ",62341,506,297047,"exo ♡","♡ 백현이 때문에 매일매일 행복해 ♡ my youth is baekhyunee’s ੯‧̀͡u\ --- 2023.02.05 ✿ 📢 ฝาก RT ไม่ต้องทัก DM นะคะ เมนชั่นมาได้เลยค่า",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/skppxxoo/status/1454108011685765128","L੯‧̀͡u\",,,,FALSE,1553,209,7,365124,24776,2012-06-01 11:02:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/596358341/1626775942","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1417508122340429836/Bq5qqqWn_normal.jpg"
"x91543583","x1454108011660656644",2021-10-29 15:29:00,"peachyyyyy","ruby tattoo https://t.co/R1rTFEvb7p","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC1QSs1UUAYoWOa.jpg","https://t.co/R1rTFEvb7p","https://twitter.com/tyongsource/status/1453906551945662471/photo/1","photo","http://pbs.twimg.com/media/FC1QSs1UUAYoWOa.jpg http://pbs.twimg.com/media/FC1QSv2VUAUAklq.jpg","https://t.co/R1rTFEvb7p https://t.co/R1rTFEvb7p","https://twitter.com/tyongsource/status/1453906551945662471/photo/1 https://twitter.com/tyongsource/status/1453906551945662471/photo/1",,"x1265202578251321345","tyongsource","en",,,,,,,,,,,,,,,,"x1453906551945662471","ruby tattoo https://t.co/R1rTFEvb7p",2021-10-29 02:08:28,"Twitter for iPhone",2665,704,"x1265202578251321345","tyongsource","ً",40819,28,2260,"best in likes","daily pictures and updates of #TAEYONG #태용",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/peachyyyyy/status/1454108011660656644","รูกพีช @.@ hi babe ♡","N city","#도즈니 #도영 #우동 #김도영원히사랑해 #토끼왕댜님 ♡ 🐰 #도토끼 🐶 #도강아지",,FALSE,1040,1336,15,250109,11097,2009-11-21 10:02:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/91543583/1538798110","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1112580376822583301/YXkjPtge_normal.jpg"
